Security Code,Security Name,Company Name,Ex Date,Purpose,Record Date,BC Start Date, BC End Date	,ND Start Date,ND End Date,Actual Payment Date
524037,RAMAPHO,Rama Phosphates Ltd,20 Oct 2025,Interim Dividend - Rs. - 0.5000,21 Oct 2025,-,-,21 Oct 2025,21 Oct 2025,-
532755,TECHM,Tech Mahindra Ltd,20 Oct 2025,Interim Dividend - Rs. - 15.0000,21 Oct 2025,-,-,21 Oct 2025,21 Oct 2025,-
532375,TIPSMUSIC,Tips Music Ltd,20 Oct 2025,Interim Dividend - Rs. - 4.0000,21 Oct 2025,-,-,21 Oct 2025,21 Oct 2025,-
540716,ICICIGI,ICICI Lombard General Insurance Company Ltd,23 Oct 2025,Interim Dividend - Rs. - 6.5000,23 Oct 2025,-,-,23 Oct 2025,23 Oct 2025,-
543599,KSOLVES,Ksolves India Ltd,23 Oct 2025,Interim Dividend - Rs. - 5.0000,23 Oct 2025,-,-,23 Oct 2025,23 Oct 2025,-
543689,UNIPARTS,Uniparts India Ltd,23 Oct 2025,Special Dividend - Rs. - 22.5000,23 Oct 2025,-,-,23 Oct 2025,23 Oct 2025,-
532268,ACCELYA,Accelya Solutions India Ltd,24 Oct 2025,Final Dividend - Rs. - 40.0000,24 Oct 2025,-,-,24 Oct 2025,24 Oct 2025,-
532175,CYIENT,Cyient Ltd,24 Oct 2025,Interim Dividend - Rs. - 16.0000,24 Oct 2025,-,-,24 Oct 2025,24 Oct 2025,-
542216,DALBHARAT,Dalmia Bharat Ltd,24 Oct 2025,Interim Dividend - Rs. - 4.0000,25 Oct 2025,-,-,24 Oct 2025,24 Oct 2025,-
544429,HDBFS,HDB Financial Services Ltd,24 Oct 2025,Interim Dividend - Rs. - 2.0000,24 Oct 2025,-,-,24 Oct 2025,24 Oct 2025,-
543257,IRFC,Indian Railway Finance Corporation Ltd,24 Oct 2025,Interim Dividend - Rs. - 1.0500,24 Oct 2025,-,-,24 Oct 2025,24 Oct 2025,-
534920,ISERA,iSERA Lifesciences Ltd,24 Oct 2025,Right Issue of Equity Shares ,24 Oct 2025,-,-,24 Oct 2025,24 Oct 2025,-
500233,KAJARIACER,Kajaria Ceramics Ltd,24 Oct 2025,Interim Dividend - Rs. - 8.0000,24 Oct 2025,-,-,24 Oct 2025,24 Oct 2025,-
540005,LTM,LTM Ltd,24 Oct 2025,Interim Dividend - Rs. - 22.0000,24 Oct 2025,-,-,24 Oct 2025,24 Oct 2025,-
544295,PSPLATINA,Property Share Investment Trust - Propshare Platina,24 Oct 2025,Income Distribution (InvIT) ,24 Oct 2025,-,-,24 Oct 2025,24 Oct 2025,-
539871,THYROCARE,Thyrocare Technologies Ltd,24 Oct 2025,Interim Dividend - Rs. - 7.0000,24 Oct 2025,-,-,24 Oct 2025,24 Oct 2025,-
544277,WAAREEENER,Waaree Energies Ltd,24 Oct 2025,Interim Dividend - Rs. - 2.0000,24 Oct 2025,-,-,24 Oct 2025,24 Oct 2025,-
542772,360ONE,360 ONE WAM LTD,27 Oct 2025,Interim Dividend - Rs. - 6.0000,27 Oct 2025,-,-,27 Oct 2025,27 Oct 2025,-
532885,CENTRALBK,Central Bank of India,27 Oct 2025,Interim Dividend - Rs. - 0.2000,27 Oct 2025,-,-,27 Oct 2025,27 Oct 2025,-
500084,CESC,CESC Ltd,27 Oct 2025,Interim Dividend - Rs. - 6.0000,27 Oct 2025,-,-,27 Oct 2025,27 Oct 2025,-
500092,CRISIL,Crisil Ltd,27 Oct 2025,Interim Dividend - Rs. - 16.0000,27 Oct 2025,-,-,27 Oct 2025,27 Oct 2025,-
500209,INFY,Infosys Ltd,27 Oct 2025,Interim Dividend - Rs. - 23.0000,27 Oct 2025,-,-,27 Oct 2025,27 Oct 2025,-
540115,LTTS,L&T Technology Services Ltd,27 Oct 2025,Interim Dividend - Rs. - 18.0000,27 Oct 2025,-,-,27 Oct 2025,27 Oct 2025,-
506590,PCBL,PCBL Chemical Ltd,27 Oct 2025,Interim Dividend - Rs. - 6.0000,27 Oct 2025,-,-,27 Oct 2025,27 Oct 2025,-
532955,RECLTD,REC Ltd,27 Oct 2025,Interim Dividend - Rs. - 4.6000,27 Oct 2025,-,-,27 Oct 2025,27 Oct 2025,-
532790,TANLA,Tanla Platforms Ltd,27 Oct 2025,Interim Dividend - Rs. - 6.0000,27 Oct 2025,-,-,27 Oct 2025,27 Oct 2025,-
519421,KSE,KSE Ltd,28 Oct 2025,Stock  Split From Rs.10/- to Rs.1/-,28 Oct 2025,-,-,28 Oct 2025,28 Oct 2025,-
532541,COFORGE,Coforge Ltd,31 Oct 2025,Interim Dividend - Rs. - 4.0000,31 Oct 2025,-,-,31 Oct 2025,31 Oct 2025,-
500097,DALMIASUG,Dalmia Bharat Sugar and Industries Ltd,31 Oct 2025,Spin Off ,31 Oct 2025,-,-,31 Oct 2025,31 Oct 2025,-
539884,DARSHANORNA,Darshan Orna Ltd,31 Oct 2025,Right Issue of Equity Shares ,31 Oct 2025,-,-,31 Oct 2025,31 Oct 2025,-
533333,FCL,Fineotex Chemical Ltd,31 Oct 2025,Stock  Split From Rs.2/- to Rs.1/-,31 Oct 2025,-,-,31 Oct 2025,31 Oct 2025,-
533333,FCL,Fineotex Chemical Ltd,31 Oct 2025,Bonus issue 4:1,31 Oct 2025,-,-,31 Oct 2025,31 Oct 2025,-
544112,JGTL,Jasch Gauging Technologies Ltd,31 Oct 2025,Interim Dividend - Rs. - 10.0000,01 Nov 2025,-,-,31 Oct 2025,31 Oct 2025,-
536073,JULIEN,Julien Agro Infratech Ltd,31 Oct 2025,Interim Dividend - Rs. - 0.0100,31 Oct 2025,-,-,31 Oct 2025,31 Oct 2025,-
540222,LAURUSLABS,Laurus Labs Ltd,31 Oct 2025,Interim Dividend - Rs. - 0.8000,31 Oct 2025,-,-,31 Oct 2025,31 Oct 2025,-
515008,MODINSU,Modern Insulators Ltd,31 Oct 2025,Spin Off ,31 Oct 2025,-,-,31 Oct 2025,31 Oct 2025,-
530367,NRBBEARING,NRB Bearings Ltd,31 Oct 2025,Interim Dividend - Rs. - 2.5000,31 Oct 2025,-,-,31 Oct 2025,31 Oct 2025,-
538730,PDSL,PDS Ltd,31 Oct 2025,Interim Dividend - Rs. - 1.6500,31 Oct 2025,-,-,31 Oct 2025,31 Oct 2025,-
500405,SPLPETRO,Supreme Petrochem Ltd,31 Oct 2025,Interim Dividend - Rs. - 2.5000,31 Oct 2025,-,-,31 Oct 2025,31 Oct 2025,-
543310,TIMESGREEN,Times Green Energy (India) Ltd,31 Oct 2025,Right Issue of Equity Shares ,31 Oct 2025,-,-,31 Oct 2025,31 Oct 2025,-
521005,TITANIN,Titan Intech Ltd,31 Oct 2025,Right Issue of Equity Shares ,31 Oct 2025,-,-,31 Oct 2025,31 Oct 2025,-
500048,BEML,BEML Ltd,03 Nov 2025,Stock  Split From Rs.10/- to Rs.5/-,03 Nov 2025,-,-,03 Nov 2025,03 Nov 2025,-
500830,COLPAL,Colgate Palmolive (India) Ltd,03 Nov 2025,Interim Dividend - Rs. - 24.0000,03 Nov 2025,-,-,03 Nov 2025,03 Nov 2025,-
523367,DCMSHRIRAM,DCM Shriram Ltd,03 Nov 2025,Interim Dividend - Rs. - 3.6000,03 Nov 2025,-,-,03 Nov 2025,03 Nov 2025,-
532466,OFSS,Oracle Financial Services Software Ltd,03 Nov 2025,Interim Dividend - Rs. - 130.0000,03 Nov 2025,-,-,03 Nov 2025,03 Nov 2025,-
500387,SHREECEM,Shree Cement Ltd,03 Nov 2025,Interim Dividend - Rs. - 80.0000,03 Nov 2025,-,-,03 Nov 2025,03 Nov 2025,-
509930,SUPREMEIND,Supreme Industries Ltd,03 Nov 2025,Interim Dividend - Rs. - 11.0000,03 Nov 2025,-,-,03 Nov 2025,03 Nov 2025,-
500052,BEPL,Bhansali Engineering Polymers Ltd,04 Nov 2025,Interim Dividend - Rs. - 1.0000,05 Nov 2025,-,-,04 Nov 2025,04 Nov 2025,-
533278,COALINDIA,Coal India Ltd,04 Nov 2025,Interim Dividend - Rs. - 10.2500,04 Nov 2025,-,-,04 Nov 2025,04 Nov 2025,-
543899,CUBEINVIT,Cube Highways Trust,04 Nov 2025,Income Distribution (InvIT) ,04 Nov 2025,-,-,04 Nov 2025,04 Nov 2025,-
543227,HAPPSTMNDS,Happiest Minds Technologies Ltd,04 Nov 2025,Interim Dividend - Rs. - 2.7500,04 Nov 2025,-,-,04 Nov 2025,04 Nov 2025,-
543237,MAZDOCK,Mazagon Dock Shipbuilders Ltd,04 Nov 2025,Interim Dividend - Rs. - 6.0000,04 Nov 2025,-,-,04 Nov 2025,04 Nov 2025,-
542694,PARSHVA,Parshva Enterprises Ltd,04 Nov 2025,Spin Off ,05 Nov 2025,-,-,04 Nov 2025,04 Nov 2025,-
543265,RAILTEL,RailTel Corporation of India Ltd,04 Nov 2025,Interim Dividend - Rs. - 1.0000,04 Nov 2025,-,-,04 Nov 2025,04 Nov 2025,-
500403,SUNDRMFAST,Sundram Fasteners Ltd,04 Nov 2025,Interim Dividend - Rs. - 3.7500,04 Nov 2025,-,-,04 Nov 2025,04 Nov 2025,-
500104,HINDPETRO,Hindustan Petroleum Corporation Ltd,06 Nov 2025,Interim Dividend - Rs. - 5.0000,06 Nov 2025,-,-,06 Nov 2025,06 Nov 2025,-
540767,NAM-INDIA,Nippon Life India Asset Management Ltd,06 Nov 2025,Interim Dividend - Rs. - 9.0000,06 Nov 2025,-,-,06 Nov 2025,06 Nov 2025,-
540725,SHAREINDIA,Share India Securities Ltd,06 Nov 2025,Interim Dividend - Rs. - 0.4000,06 Nov 2025,-,-,06 Nov 2025,06 Nov 2025,-
533553,TDPOWERSYS,TD Power Systems Ltd,06 Nov 2025,Interim Dividend - Rs. - 1.0000,06 Nov 2025,-,-,06 Nov 2025,06 Nov 2025,-
532156,VAIBHAVGBL,Vaibhav Global Ltd,06 Nov 2025,Interim Dividend - Rs. - 1.5000,06 Nov 2025,-,-,06 Nov 2025,06 Nov 2025,-
538539,ANVRDHI,Annvrridhhi  Ventures Ltd,07 Nov 2025,Right Issue of Equity Shares ,07 Nov 2025,-,-,07 Nov 2025,07 Nov 2025,-
543335,APTUS,Aptus Value Housing Finance India Ltd,07 Nov 2025,Interim Dividend - Rs. - 2.0000,07 Nov 2025,-,-,07 Nov 2025,07 Nov 2025,-
502355,BALKRISIND,Balkrishna Industries Ltd,07 Nov 2025,Interim Dividend - Rs. - 4.0000,07 Nov 2025,-,-,07 Nov 2025,07 Nov 2025,-
543261,BIRET ,Brookfield India Real Estate Trust REIT,07 Nov 2025,Income Distribution REITs ,08 Nov 2025,-,-,07 Nov 2025,07 Nov 2025,-
500547,BPCL,Bharat Petroleum Corporation Ltd,07 Nov 2025,Interim Dividend - Rs. - 7.5000,07 Nov 2025,-,-,07 Nov 2025,07 Nov 2025,-
543232,CAMS,Computer Age Management Services Ltd,07 Nov 2025,Interim Dividend - Rs. - 14.0000,07 Nov 2025,-,-,07 Nov 2025,07 Nov 2025,-
500096,DABUR,Dabur India Ltd,07 Nov 2025,Interim Dividend - Rs. - 2.7500,07 Nov 2025,-,-,07 Nov 2025,07 Nov 2025,-
539559,DEEPAI,Deep Health AI India Ltd,07 Nov 2025,Interim Dividend - Rs. - 0.1000,07 Nov 2025,-,-,07 Nov 2025,07 Nov 2025,-
526783,DRAGARWQ,Dr Agarwals Eye Hospital Ltd,07 Nov 2025,Interim Dividend - Rs. - 3.0000,07 Nov 2025,-,-,07 Nov 2025,07 Nov 2025,-
542602,EMBASSY,Embassy Office Parks REIT,07 Nov 2025,Income Distribution REITs ,08 Nov 2025,-,-,07 Nov 2025,07 Nov 2025,-
532424,GODREJCP,Godrej Consumer Products Ltd,07 Nov 2025,Interim Dividend - Rs. - 5.0000,07 Nov 2025,-,-,07 Nov 2025,07 Nov 2025,-
500696,HINDUNILVR,Hindustan Unilever Ltd,07 Nov 2025,Interim Dividend - Rs. - 19.0000,07 Nov 2025,-,-,07 Nov 2025,07 Nov 2025,-
539524,LALPATHLAB,Dr. Lal PathLabs Ltd,07 Nov 2025,Interim Dividend - Rs. - 7.0000,07 Nov 2025,-,-,07 Nov 2025,07 Nov 2025,-
531213,MANAPPURAM,Manappuram Finance Ltd,07 Nov 2025,Interim Dividend - Rs. - 0.5000,07 Nov 2025,-,-,07 Nov 2025,07 Nov 2025,-
543217,MINDSPACE,Mindspace Business Parks REIT,07 Nov 2025,Income Distribution REITs ,08 Nov 2025,-,-,07 Nov 2025,07 Nov 2025,-
532504,NAVINFLUOR,Navin Fluorine International Ltd,07 Nov 2025,Interim Dividend - Rs. - 6.5000,07 Nov 2025,-,-,07 Nov 2025,07 Nov 2025,-
532555,NTPC,NTPC Ltd,07 Nov 2025,Interim Dividend - Rs. - 2.7500,07 Nov 2025,-,-,07 Nov 2025,07 Nov 2025,-
544278,OCCLLTD,OCCL Ltd,07 Nov 2025,Interim Dividend - Rs. - 1.0000,07 Nov 2025,-,-,07 Nov 2025,07 Nov 2025,-
543981,RRKABEL,R R Kabel Ltd,07 Nov 2025,Interim Dividend - Rs. - 4.0000,07 Nov 2025,-,-,07 Nov 2025,07 Nov 2025,-
500674,SANOFI,Sanofi India Ltd,07 Nov 2025,Interim Dividend - Rs. - 75.0000,07 Nov 2025,-,-,07 Nov 2025,07 Nov 2025,-
511218,SHRIRAMFIN,Shriram Finance Ltd,07 Nov 2025,Interim Dividend - Rs. - 4.8000,07 Nov 2025,-,-,07 Nov 2025,07 Nov 2025,-
532331,AJANTPHARM,Ajanta Pharma Ltd,10 Nov 2025,Interim Dividend - Rs. - 28.0000,10 Nov 2025,-,-,10 Nov 2025,10 Nov 2025,-
532668,AURIONPRO,Aurionpro Solutions Ltd,10 Nov 2025,Interim Dividend - Rs. - 1.0000,10 Nov 2025,-,-,10 Nov 2025,10 Nov 2025,-
500163,GODFRYPHLP,Godfrey Phillips India Ltd,10 Nov 2025,Interim Dividend - Rs. - 17.0000,10 Nov 2025,-,-,10 Nov 2025,10 Nov 2025,-
543913,NXST,Nexus Select Trust,10 Nov 2025,Income Distribution REITs ,10 Nov 2025,-,-,10 Nov 2025,10 Nov 2025,-
543290,PGINVIT,POWERGRID Infrastructure Investment Trust,10 Nov 2025,Income Distribution (InvIT) ,10 Nov 2025,-,-,10 Nov 2025,10 Nov 2025,-
532898,POWERGRID,Power Grid Corporation of India Ltd,10 Nov 2025,Interim Dividend - Rs. - 4.5000,10 Nov 2025,-,-,10 Nov 2025,10 Nov 2025,-
543228,ROUTE,Route Mobile Ltd,10 Nov 2025,Interim Dividend - Rs. - 3.0000,10 Nov 2025,-,-,10 Nov 2025,10 Nov 2025,-
532410,TRANSCOR,Transcorp International Ltd,10 Nov 2025,Interim Dividend - Rs. - 0.2000,10 Nov 2025,-,-,10 Nov 2025,10 Nov 2025,-
532830,ASTRAL,Astral Ltd,11 Nov 2025,Interim Dividend - Rs. - 1.5000,11 Nov 2025,-,-,11 Nov 2025,11 Nov 2025,-
542399,CHALET,Chalet Hotels Ltd,11 Nov 2025,Interim Dividend - Rs. - 1.0000,11 Nov 2025,-,-,11 Nov 2025,11 Nov 2025,-
500085,CHAMBLFERT,Chambal Fertilisers & Chemicals Ltd,11 Nov 2025,Interim Dividend - Rs. - 5.0000,11 Nov 2025,-,-,11 Nov 2025,11 Nov 2025,-
542011,GRSE,Garden Reach Shipbuilders & Engineers Ltd,11 Nov 2025,Interim Dividend - Rs. - 5.7500,11 Nov 2025,-,-,11 Nov 2025,11 Nov 2025,-
533047,IMFA,Indian Metals & Ferro Alloys Ltd,11 Nov 2025,Interim Dividend - Rs. - 5.0000,11 Nov 2025,-,-,11 Nov 2025,11 Nov 2025,-
542650,METROPOLIS,Metropolis Healthcare Ltd,11 Nov 2025,Interim Dividend - Rs. - 4.0000,11 Nov 2025,-,-,11 Nov 2025,11 Nov 2025,-
543988,NUVAMA,Nuvama Wealth Management Ltd,11 Nov 2025,Interim Dividend - Rs. - 70.0000,11 Nov 2025,-,-,11 Nov 2025,11 Nov 2025,-
532163,SAREGAMA,Saregama India Ltd,11 Nov 2025,Interim Dividend - Rs. - 4.5000,11 Nov 2025,-,-,11 Nov 2025,11 Nov 2025,-
503811,SIYSIL,Siyaram Silk Mills Ltd,11 Nov 2025,Interim Dividend - Rs. - 4.0000,11 Nov 2025,-,-,11 Nov 2025,11 Nov 2025,-
513517,STEELCAS,Steelcast Ltd,11 Nov 2025,Interim Dividend - Rs. - 0.3600,11 Nov 2025,-,-,11 Nov 2025,11 Nov 2025,-
532749,ALLCARGO,Allcargo Logistics Ltd,12 Nov 2025,Spin Off ,12 Nov 2025,-,-,12 Nov 2025,12 Nov 2025,-
539533,ELITECON,Elitecon International Ltd,12 Nov 2025,Interim Dividend - Rs. - 0.0500,12 Nov 2025,-,-,12 Nov 2025,12 Nov 2025,-
533248,GPPL,Gujarat Pipavav Port Ltd,12 Nov 2025,Interim Dividend - Rs. - 5.4000,12 Nov 2025,-,-,12 Nov 2025,12 Nov 2025,-
544137,INDUSINVIT,Indus Infra Trust,12 Nov 2025,Income Distribution (InvIT) ,12 Nov 2025,-,-,12 Nov 2025,12 Nov 2025,-
532899,KSCL,Kaveri Seed Company Ltd,12 Nov 2025,Interim Dividend - Rs. - 5.0000,12 Nov 2025,-,-,12 Nov 2025,12 Nov 2025,-
544282,SAGILITY,Sagility Ltd,12 Nov 2025,Interim Dividend - Rs. - 0.0500,12 Nov 2025,-,-,12 Nov 2025,12 Nov 2025,-
517385,SYMPHONY,Symphony Ltd,12 Nov 2025,Interim Dividend - Rs. - 1.0000,12 Nov 2025,-,-,12 Nov 2025,12 Nov 2025,-
519183,ADFFOODS,Adf Foods Ltd,13 Nov 2025,Interim Dividend - Rs. - 0.6000,13 Nov 2025,-,-,13 Nov 2025,13 Nov 2025,-
500008,ARE&M,Amara Raja Energy & Mobility Ltd,13 Nov 2025,Interim Dividend - Rs. - 5.4000,13 Nov 2025,-,-,13 Nov 2025,13 Nov 2025,-
500620,GESHIP,Great Eastern Shipping Company Ltd,13 Nov 2025,Interim Dividend - Rs. - 7.2000,13 Nov 2025,-,-,13 Nov 2025,13 Nov 2025,-
533210,KRITINUT,Kriti Nutrients Ltd,13 Nov 2025,Special Dividend - Rs. - 3.0000,13 Nov 2025,-,-,13 Nov 2025,13 Nov 2025,-
544481,KRT,Knowledge Realty Trust,13 Nov 2025,Income Distribution REITs ,13 Nov 2025,-,-,13 Nov 2025,13 Nov 2025,-
500368,PATANJALI,Patanjali Foods Ltd,13 Nov 2025,Interim Dividend - Rs. - 1.7500,13 Nov 2025,-,-,13 Nov 2025,13 Nov 2025,-
532663,SASKEN,Sasken Technologies Ltd,13 Nov 2025,Interim Dividend - Rs. - 12.0000,13 Nov 2025,-,-,13 Nov 2025,13 Nov 2025,-
543655,ANZEN,Anzen India Energy Yield Plus Trust,14 Nov 2025,Income Distribution (InvIT) ,14 Nov 2025,-,-,14 Nov 2025,14 Nov 2025,-
526433,ASMTEC,ASM Technologies Ltd,14 Nov 2025,Interim Dividend - Rs. - 1.0000,14 Nov 2025,-,-,14 Nov 2025,14 Nov 2025,-
543954,ATL,Allcargo Terminals Ltd,14 Nov 2025,Right Issue of Equity Shares ,14 Nov 2025,-,-,14 Nov 2025,14 Nov 2025,-
506285,BAYERCROP,Bayer CropScience Ltd,14 Nov 2025,Interim Dividend - Rs. - 90.0000,14 Nov 2025,-,-,14 Nov 2025,14 Nov 2025,-
532400,BSOFT,Birlasoft Ltd,14 Nov 2025,Interim Dividend - Rs. - 2.5000,14 Nov 2025,-,-,14 Nov 2025,14 Nov 2025,-
533146,DLINKINDIA,D-Link (India) Ltd,14 Nov 2025,Interim Dividend - Rs. - 6.0000,14 Nov 2025,-,-,14 Nov 2025,14 Nov 2025,-
531162,EMAMILTD,Emami Ltd,14 Nov 2025,Interim Dividend - Rs. - 4.0000,14 Nov 2025,-,-,14 Nov 2025,14 Nov 2025,-
500133,ESABINDIA,Esab India Ltd,14 Nov 2025,Interim Dividend - Rs. - 25.0000,14 Nov 2025,-,-,14 Nov 2025,14 Nov 2025,-
544528,GANESHCP,Ganesh Consumer Products Ltd,14 Nov 2025,Interim Dividend - Rs. - 2.5000,14 Nov 2025,-,-,14 Nov 2025,14 Nov 2025,-
509557,GARFIBRES,Garware Technical Fibres Ltd,14 Nov 2025,Interim Dividend - Rs. - 8.0000,14 Nov 2025,-,-,14 Nov 2025,14 Nov 2025,-
500171,GHCL,GHCL Ltd,14 Nov 2025,Buy Back of Shares ,14 Nov 2025,-,-,14 Nov 2025,14 Nov 2025,-
544131,GPTHEALTH,GPT Healthcare Ltd,14 Nov 2025,Interim Dividend - Rs. - 1.0000,14 Nov 2025,-,-,14 Nov 2025,14 Nov 2025,-
526717,HPBL,HCP Plastene Bulkpack Ltd,14 Nov 2025,Interim Dividend - Rs. - 1.0000,15 Nov 2025,-,-,14 Nov 2025,14 Nov 2025,-
509162,INDAG,Indag Rubber Ltd,14 Nov 2025,Interim Dividend - Rs. - 0.9000,14 Nov 2025,-,-,14 Nov 2025,14 Nov 2025,-
540565,INDIGRID,IndiGrid Infrastructure Trust,14 Nov 2025,Income Distribution (InvIT) ,14 Nov 2025,-,-,14 Nov 2025,14 Nov 2025,-
523586,INDTONER,Indian Toners & Developers Ltd,14 Nov 2025,Interim Dividend - Rs. - 6.0000,14 Nov 2025,-,-,14 Nov 2025,14 Nov 2025,-
500209,INFY,Infosys Ltd,14 Nov 2025,Buy Back of Shares ,14 Nov 2025,-,-,14 Nov 2025,14 Nov 2025,-
541300,INTERISE,INTERISE TRUST,14 Nov 2025,Income Distribution (InvIT) ,15 Nov 2025,-,-,14 Nov 2025,14 Nov 2025,-
523405,JMFINANCIL,JM Financial Ltd,14 Nov 2025,Interim Dividend - Rs. - 1.5000,14 Nov 2025,-,-,14 Nov 2025,14 Nov 2025,-
532054,KDDL,KDDL Ltd,14 Nov 2025,Interim Dividend - Rs. - 15.0000,14 Nov 2025,-,-,14 Nov 2025,14 Nov 2025,-
539686,KPEL,K.P. Energy Ltd,14 Nov 2025,Interim Dividend - Rs. - 0.2500,14 Nov 2025,-,-,14 Nov 2025,14 Nov 2025,-
544150,KPGEL,KP Green Engineering Ltd,14 Nov 2025,Interim Dividend - Rs. - 0.2500,14 Nov 2025,-,-,14 Nov 2025,14 Nov 2025,-
542323,KPIGREEN,KPI Green Energy Ltd,14 Nov 2025,Interim Dividend - Rs. - 0.2500,14 Nov 2025,-,-,14 Nov 2025,14 Nov 2025,-
500264,MAFATIND,Mafatlal Industries Ltd,14 Nov 2025,Interim Dividend - Rs. - 1.2500,14 Nov 2025,-,-,14 Nov 2025,14 Nov 2025,-
543925,MIT,Maple Infrastructure Trust,14 Nov 2025,Income Distribution (InvIT) ,15 Nov 2025,-,-,14 Nov 2025,14 Nov 2025,-
533286,MOIL,Moil Ltd,14 Nov 2025,Interim Dividend - Rs. - 1.8000,15 Nov 2025,-,-,14 Nov 2025,14 Nov 2025,-
532234,NATIONALUM,National Aluminium Company Ltd,14 Nov 2025,Interim Dividend - Rs. - 4.0000,14 Nov 2025,-,-,14 Nov 2025,14 Nov 2025,-
513023,NAVA,Nava Ltd,14 Nov 2025,Interim Dividend - Rs. - 3.0000,14 Nov 2025,-,-,14 Nov 2025,14 Nov 2025,-
500312,ONGC,Oil and Natural Gas Corporation Ltd,14 Nov 2025,Interim Dividend - Rs. - 6.0000,14 Nov 2025,-,-,14 Nov 2025,14 Nov 2025,-
532522,PETRONET,Petronet LNG Ltd,14 Nov 2025,Interim Dividend - Rs. - 7.0000,14 Nov 2025,-,-,14 Nov 2025,14 Nov 2025,-
530331,PREMCO,Premco Global Ltd,14 Nov 2025,Special Dividend - Rs. - 36.0000,14 Nov 2025,-,-,14 Nov 2025,14 Nov 2025,-
540293,PRICOLLTD,Pricol Ltd,14 Nov 2025,Interim Dividend - Rs. - 2.0000,14 Nov 2025,-,-,14 Nov 2025,14 Nov 2025,-
541556,RITES,RITES Ltd,14 Nov 2025,Interim Dividend - Rs. - 2.0000,15 Nov 2025,-,-,14 Nov 2025,14 Nov 2025,-
523025,SAFARI,Safari Industries India Ltd,14 Nov 2025,Interim Dividend - Rs. - 2.0000,14 Nov 2025,-,-,14 Nov 2025,14 Nov 2025,-
590051,SAKSOFT,Saksoft Ltd,14 Nov 2025,Interim Dividend - Rs. - 0.4500,14 Nov 2025,-,-,14 Nov 2025,14 Nov 2025,-
530617,SAMPRE,Sampre Nutritions Ltd,14 Nov 2025,Stock  Split From Rs.10/- to Rs.5/-,14 Nov 2025,-,-,14 Nov 2025,14 Nov 2025,-
530617,SAMPRE,Sampre Nutritions Ltd,14 Nov 2025,Bonus issue 1:1,14 Nov 2025,-,-,14 Nov 2025,14 Nov 2025,-
543263,SMCGLOBAL,SMC Global Securities Ltd,14 Nov 2025,Bonus issue 1:1,14 Nov 2025,-,-,14 Nov 2025,14 Nov 2025,-
531411,TUNITEX,Tuni Textile Mills Ltd,14 Nov 2025,Right Issue of Equity Shares ,15 Nov 2025,-,-,14 Nov 2025,14 Nov 2025,-
590005,VEEDOL,Veedol Corporation Ltd,14 Nov 2025,Interim Dividend - Rs. - 22.0000,14 Nov 2025,-,-,14 Nov 2025,14 Nov 2025,-
531717,VIDHIING,Vidhi Specialty Food Ingredients Ltd,14 Nov 2025,Interim Dividend - Rs. - 1.5000,14 Nov 2025,-,-,14 Nov 2025,14 Nov 2025,-
517498,WEBELSOLAR,Websol Energy System Ltd,14 Nov 2025,Stock  Split From Rs.10/- to Rs.1/-,14 Nov 2025,-,-,14 Nov 2025,14 Nov 2025,-
512599,ADANIENT,Adani Enterprises Ltd,17 Nov 2025,Right Issue of Equity Shares ,17 Nov 2025,-,-,17 Nov 2025,17 Nov 2025,-
543225,ALTIUSINVIT,Altius Telecom Infrastructure Trust,17 Nov 2025,Income Distribution (InvIT) ,17 Nov 2025,-,-,17 Nov 2025,17 Nov 2025,-
539151,ARFIN,Arfin India Ltd,17 Nov 2025,Interim Dividend - Rs. - 0.1100,17 Nov 2025,-,-,17 Nov 2025,17 Nov 2025,-
511724,BAIDFIN,Baid Finserv Ltd,17 Nov 2025,Right Issue of Equity Shares ,17 Nov 2025,-,-,17 Nov 2025,17 Nov 2025,-
500038,BALRAMCHIN,Balrampur Chini Mills Ltd,17 Nov 2025,Interim Dividend - Rs. - 3.5000,17 Nov 2025,-,-,17 Nov 2025,17 Nov 2025,-
500135,EPL,EPL Ltd,17 Nov 2025,Interim Dividend - Rs. - 2.5000,17 Nov 2025,-,-,17 Nov 2025,17 Nov 2025,-
505255,GMMPFAUDLR,GMM Pfaudler Ltd,17 Nov 2025,Interim Dividend - Rs. - 1.0000,17 Nov 2025,-,-,17 Nov 2025,17 Nov 2025,-
544140,GOPAL,Gopal Snacks Ltd,17 Nov 2025,Interim Dividend - Rs. - 0.2500,17 Nov 2025,-,-,17 Nov 2025,17 Nov 2025,-
532333,HBPOR,HB Portfolio Ltd,17 Nov 2025,Interim Dividend - Rs. - 1.0000,17 Nov 2025,-,-,17 Nov 2025,17 Nov 2025,-
532808,PGIL,Pearl Global Industries Ltd,17 Nov 2025,Interim Dividend - Rs. - 6.0000,17 Nov 2025,-,-,17 Nov 2025,17 Nov 2025,-
500336,SURYAROSNI,Surya Roshni Ltd,17 Nov 2025,Interim Dividend - Rs. - 2.5000,17 Nov 2025,-,-,17 Nov 2025,17 Nov 2025,-
533169, MANINFRA,Man Infraconstruction Ltd,18 Nov 2025,Interim Dividend - Rs. - 0.4500,18 Nov 2025,-,-,18 Nov 2025,18 Nov 2025,-
